melhores;piores
1130.3036733955;1397.4670947141553
1125.7944787517895;1393.1444091865294
1121.7472279745818;1387.4507975878755
1117.3429067055326;1379.9370987744442
1112.918155296624;1380.3263470095608
1108.3986045309687;1373.7381027646054
1104.437768432315;1371.5391391315268
1099.6772863754268;1367.5858166512294
1096.0176277333712;1363.4491384715093
1092.3969605215927;1358.9176902213208
1089.0121719841004;1354.7989231118218
1085.1855725807459;1351.3853647963376
1081.6472471547886;1346.6317365624416
1078.0675092142587;1345.7959676500554
1074.2855530872691;1338.7355898119586
1070.7598864974666;1335.6528821678544
1067.5156348854296;1333.6357210412564
1063.9408888008597;1329.6470192224303
1060.5679806539601;1327.5271759498532
1057.522446722301;1320.25237692414
1053.8451231946274;1321.0676448697052
1050.7421234665621;1316.5205055235338
1047.8688135919917;1312.8930398535501
1044.257750761673;1308.9313456919303
1040.7475399866116;1305.470443243756
1037.4556564767922;1302.8301360253413
1034.634766574821;1300.4838865778127
1032.112700562689;1297.7125652228135
1028.7106216084776;1294.9872934165587
1025.747475684522;1290.9929965716092
1022.2495563376475;1288.8014781149052
1018.7056175325012;1286.5788342558503
1015.8457133208627;1281.7058522488808
1013.5395056812984;1279.6543547365718
1010.2786545556735;1276.4663264323285
1007.5213586741296;1270.9737166625696
1005.1954658096195;1270.032677073441
1002.3880731538324;1268.3314569599613
1000.0009377851433;1264.9856620613186
997.442033645737;1261.9381714719334
994.8486836003964;1257.9300047286874
991.9992293146195;1259.1684652572872
989.7646951002956;1254.8352456164098
987.302492701018;1252.0686070565769
985.0802682299154;1250.3384318240664
982.6722842778584;1249.1441992954992
980.6148267729943;1245.3268234928387
978.3094949157252;1242.6220958439176
976.1908550020426;1241.2588991391297
973.9314973890608;1235.8152823100381
971.501146016669;1236.3563161724146
969.6431027097453;1233.8705677021671
967.5924565403777;1232.1435440327857
965.7802304502791;1232.7261704513485
963.702411902171;1227.1542385398654
962.0708534566104;1227.6128300918147
960.2757840121474;1225.6732441576075
958.0645520586535;1223.0661269095513
955.9521955183676;1220.587070151578
953.8125204668379;1220.9448280439733
951.5870629828169;1217.657467079808
949.9319778991027;1215.9968028667172
947.7780746731563;1214.8557645647772
945.3018448767195;1208.8692864495158
943.5565996814028;1208.4608612460395
941.6620666085921;1207.700305348875
939.6530262024338;1205.280394615153
938.0391826800181;1205.0108508739095
936.5339576635782;1202.5372870416625
934.8413934312381;1200.026388698717
932.8856932734398;1196.282428043613
931.2464162624358;1195.9804300125822
929.3462627266905;1196.6762454831346
928.0399609325511;1192.6438369752123
925.6673099758198;1191.4761247727677
923.72634824669;1190.4524105462176
921.5049398319376;1186.0787299716071
920.2781636576226;1186.0126775122646
918.3938340422683;1181.0262731775115
916.9051910161888;1183.162955681883
914.7715410028337;1177.9077290541877
913.4816761496592;1179.1327967544044
911.8554568618969;1174.9454495293705
910.409350400284;1181.9655669489441
908.5309192656057;1176.24613325078
907.2909855155694;1173.0515760822418
905.6234821661913;1172.7719604337133
904.1936169569356;1170.9952025689322
902.9096348368073;1169.6448189197704
901.385203874666;1165.718155337502
900.4155415107618;1164.140936448386
898.9299008374212;1164.0850606524016
897.2227338723999;1162.859845222773
895.8607484320257;1163.6797412708406
894.6725891147759;1159.6147463075001
893.0889807736672;1157.4310424993605
891.4215388433882;1157.2909275730103
890.6433750445196;1155.0786806545345
889.2298175144027;1154.5554074211418
887.9970764770451;1152.4221322428127
