melhores;piores
24719.916855126135;33987.09970537918
22990.44055043633;29577.997365262738
21473.33738420452;28152.85163474101
20242.85221339633;26810.898722791724
19156.481942008875;25495.142975620216
18143.497904239917;24515.067665667546
17307.72103746855;23586.28188257833
16582.283153386237;22849.930397530763
15916.184207652794;22162.42302701815
15323.252907045648;21563.242144188873
14830.80739138081;20995.54682842015
14312.396668439798;20534.073421259272
13863.598294864763;20052.39791182128
13454.92785874126;19608.13776226149
13096.649370347139;19203.99529093125
12796.838152926652;18841.865202814242
12485.55241970813;18515.390685208164
12204.240858015795;18234.951984203653
11959.977115950194;17956.06737718446
11758.74844457917;17714.271622717722
11555.401604733213;17485.322013476067
11378.84080721104;17285.896346685557
11212.720061854412;17099.24049900402
11059.27442420241;16944.815069852135
10909.534894834082;16803.506832849314
10770.227350759007;16663.015551438344
10643.62858196572;16518.347450155714
10531.904009441936;16385.433019792687
10417.47201740291;16264.057252615132
10331.955942715085;16149.335736160288
10257.495051667764;16039.678142153174
10188.429934389449;15956.803193030322
10124.073255864923;15889.526620375482
10063.569746418096;15824.986480213829
9996.930238329858;15765.597039554126
9931.45297270861;15700.16879789507
9885.284729954166;15645.55802362422
9834.448123581893;15588.923667524117
9794.783848538686;15532.914390878233
9758.946333759468;15487.471728175518
9725.928124020022;15443.786143803725
9696.016896228553;15410.328115174614
9672.648241024594;15380.514188401921
9646.44898452827;15351.886179108085
9612.867840583263;15327.34428798367
9588.232883358723;15301.461287702889
9571.35393377674;15280.895910573276
9555.235261187208;15256.26240572281
9543.857852302013;15239.474426613771
9529.10758567116;15219.024947290804
9507.900590336369;15202.670083303576
9498.907994195855;15194.760050603965
9490.626492058338;15178.311993441264
9482.265638042969;15161.12174773953
9480.328436674019;15153.285677768556
9477.076562039601;15143.116408631884
9471.226806627414;15134.69962937953
9465.142396999645;15141.761134986195
9461.602961642428;15131.671788753683
9459.505984040119;15128.706784462982
9457.322298862033;15127.365574631714
9455.499935107355;15126.602776511852
9453.094383708918;15123.607844892535
9450.05515739819;15121.856137427592
9448.464414487384;15118.69685294147
9444.269224143743;15110.113142314081
9444.269224143743;15108.089071761966
9440.246256785476;15111.48567356586
9439.433924161634;15108.273051877524
9436.788896521171;15097.325915107034
9436.463816198515;15093.339490435785
9435.810468043852;15094.629550569944
9435.346054013318;15093.86073477311
9433.696522854541;15091.57831124483
9432.054167648992;15090.390362591555
9432.054167648992;15089.8139802917
9431.200934818753;15090.692788806575
9430.624722796252;15088.709297477544
9414.246493645838;15087.0899461365
9409.32785120221;15083.034545781475
9407.813503029287;15082.628937574327
9406.688409885026;15069.761182511871
9403.12568587049;15065.186160201041
9396.808688375742;15061.934260987042
9387.62415713934;15062.243803552416
9386.511104188652;15056.814811527865
9385.821855750317;15049.101265103742
9384.765252224272;15041.272843907096
9383.489358876588;15040.50432264712
9383.489358876588;15038.855696324876
9383.489358876588;15037.592427529424
9382.80054310486;15039.743427926418
9382.80054310486;15038.325333837342
9382.324228389993;15035.906684299629
9381.455515773121;15036.875137577812
9381.124757969734;15040.16442080701
9380.594324821728;15037.384507824598
9379.907298647335;15037.797989792696
9379.052762907604;15037.977414643183
9378.699034318493;15033.057726938732
9378.141208697285;15037.989828572876
9378.141208697285;15034.571596062247
9376.58665900306;15035.06115506636
9376.250412333808;15033.813539264633
9376.075621969885;15033.23245544791
9374.596908946905;15033.666559197703
9373.881352573977;15030.607801106726
9373.881352573977;15029.924953236774
9373.881352573977;15030.81771508501
9373.881352573977;15027.404531838847
9373.881352573977;15028.40576041549
9373.881352573977;15028.985322186025
9373.881352573977;15030.620252832518
9373.881352573977;15030.340364835667
9373.881352573977;15029.042922158009
9373.881352573977;15029.457104213725
9373.881352573977;15029.453056956216
9373.881352573977;15029.673614408728
9373.881352573977;15029.394123908296
9373.881352573977;15029.600168291354
9373.881352573977;15028.216076869223
9373.881352573977;15029.689141569534
9373.881352573977;15030.200272682228
9373.881352573977;15028.24530681166
9373.881352573977;15023.213713198886
9373.881352573977;15028.866459012575
9373.881352573977;15027.68251731678
9373.881352573977;15027.931125192432
9373.881352573977;15029.830201279829
9373.881352573977;15030.18438973428
9373.881352573977;15029.256769223924
9373.881352573977;15029.790747170584
9373.881352573977;15030.542746030973
9373.881352573977;15027.954801930046
9373.881352573977;15028.454587361693
9373.881352573977;15028.058852789653
9373.881352573977;15026.978032920437
9373.881352573977;15030.39275585294
9373.881352573977;15028.003739519754
9373.881352573977;15026.069690288792
9373.881352573977;15029.506614329914
9373.881352573977;15029.680146659379
9373.881352573977;15029.001581576249
9373.881352573977;15030.546390038677
9373.881352573977;15028.282891741826
9373.881352573977;15029.244325328333
9373.881352573977;15026.083859906521
9373.881352573977;15026.601462357936
9373.881352573977;15029.087849070307
9373.881352573977;15028.198577708794
9373.881352573977;15028.595486879392
9373.881352573977;15032.181820031396
9373.881352573977;15027.061297920398
9373.881352573977;15026.635124025514
9373.881352573977;15024.258223055494
9373.881352573977;15028.535578857854
9373.881352573977;15030.370329193649
9373.881352573977;15021.201933993343
9373.881352573977;15030.524143741326
9373.881352573977;15028.395590980126
9373.881352573977;15029.18290592117
9373.881352573977;15028.994625226584
9373.881352573977;15027.94338560001
9373.881352573977;15024.639609246567
9373.881352573977;15027.828723573688
9373.881352573977;15030.402034869021
9373.881352573977;15028.148585564186
9373.881352573977;15029.022150294919
9373.881352573977;15029.948762751863
9373.881352573977;15029.133552932344
9373.881352573977;15024.708924779505
9373.881352573977;15027.236454517299
9373.881352573977;15029.238333429876
9373.881352573977;15027.264916224245
9373.881352573977;15030.576353382614
9373.881352573977;15030.732103688739
9373.881352573977;15029.49212999832
9373.881352573977;15031.48401617188
9373.881352573977;15027.103190239355
9373.881352573977;15025.584894601096
9373.881352573977;15023.862042492057
9373.881352573977;15030.204223628121
9373.881352573977;15025.265888153677
9373.881352573977;15030.8573489532
9373.881352573977;15027.410926022985
9373.881352573977;15020.49438948432
9373.881352573977;15028.37073184903
9373.881352573977;15030.655401372913
9373.881352573977;15028.951312211637
9373.881352573977;15028.777645325137
9373.881352573977;15027.124045960338
9373.881352573977;15028.899935310512
9373.881352573977;15011.19199250658
9373.881352573977;15031.575076090545
9373.881352573977;15029.41732846715
9373.881352573977;15032.497120080505
9373.881352573977;15025.989306052517
9373.881352573977;15029.651774972435
