melhores;piores
922146.4571351167;959281.9026260764
917234.7626268892;954218.0621986631
912153.8203975059;949602.6489622478
907459.4759544082;945074.6726988837
902747.1132035544;939550.8375622227
898255.9038627049;934955.6471731734
893265.3645487328;930483.6867616965
889447.5164962308;926014.006183441
884555.8179622907;921563.7154184319
880151.1768040899;917101.5009990676
875493.5193728905;912465.9809645291
871584.0413165732;908104.7011133829
867224.6190909427;903911.6524287447
862868.263936402;899661.8458041757
858596.3416221006;895494.520765879
854731.256129461;891228.5011488497
850915.9418443535;887251.949943704
846942.7729937403;882980.652960266
843112.8369222607;879339.4135880517
839169.7639766869;875490.9225946544
835282.7671139773;871598.8386231245
831538.0256209715;867431.8630142212
827583.1028717003;864080.3593561163
824123.0230373992;860487.2100207733
820251.4871488877;856501.2911602762
816669.155920366;852683.7252114642
812935.9991414943;849269.9766815854
809617.9288861945;845552.7353004249
805953.493250043;841947.1683852976
802631.8187634995;838354.2998734498
799175.1625827778;834909.770849397
795844.845350977;831587.240323279
792428.7119943821;828600.9579779807
789182.9469366922;824987.4393308106
785795.7092299933;821721.7659720691
782350.3505489375;818544.2177207327
779387.2644801774;815398.9845743172
776013.681997333;811936.3737259852
772878.2005559517;808505.8812145883
770000.5336251522;805733.5196205954
766859.7544454291;802779.4372091569
764010.0836045797;799424.1885969038
761161.7110106973;796658.3091667026
758206.5546775121;793744.803036829
755390.407096536;790805.5066393049
752480.2141412765;788269.7598507548
749626.298284258;785037.7684955474
746810.3703460881;782587.5331712405
744046.0014989306;779402.6309249063
741139.6306213415;776741.7617753925
738267.0623287458;773777.7008044679
735714.3316571809;770991.5764902232
733215.4263353848;768268.1861883841
730596.7943166394;765893.8296062446
727930.815008254;763399.7074798724
725153.1757574822;760532.9218144211
722794.6109491924;757980.039701567
720191.6392375652;755226.9279589688
717507.349771024;752871.8637744831
715035.3538213073;750111.8553752184
712499.8357021016;747911.6303140265
710223.2421178049;745292.6272601399
707635.5432953277;743008.5773696081
705305.4771686308;740420.2385879818
703137.7423821131;738025.2601708934
700963.7486328684;735504.9980293897
698305.7625974342;733341.0209691988
696022.353713243;730974.7450733595
693724.0671061964;728669.6607993923
691636.4127552087;726536.2712379146
689170.3330705212;724080.7515307466
687109.2264395969;722151.7905996734
684792.9218600987;719769.3430707725
682492.0864888364;717682.5333913635
680226.0854625067;715394.6701308402
678163.7075067118;713160.1559019757
676104.4703880538;710824.94084211
674212.9357453148;708830.9430520777
672150.9950231333;707005.1817080091
670117.8705610564;704753.2170428594
668245.4075042339;702898.1020272092
666111.8931549472;700868.4868533972
664205.0874637716;698962.330479116
662385.4178407483;697102.5341902514
660398.9770283247;695028.8465015667
658603.2311406377;693072.4848145295
656607.6018985688;691196.0038868916
654795.0091006613;689358.5441517616
652966.0507258534;687645.2313387198
651011.0512039361;685835.1458553486
649025.1130528429;684026.6251348656
647078.0712057732;681951.4189808179
645273.3441679267;680090.0217832408
643245.215379714;678332.8255439971
641560.4694495657;676369.9381251687
639575.6764695065;674556.6098208975
637709.5115768703;672361.1897642667
635947.110267652;670548.7653987685
634373.5696496286;669183.3083927308
632580.9324300435;667012.3461270451
630840.3886886316;665629.2407761129
629044.2069610575;663639.4251566587
627468.0519518481;661718.3715867278
625767.9994431152;660500.2934070239
624068.5084624984;658694.9467912591
622666.2361291912;656962.7096888084
621222.7112318039;655318.7490931478
619561.9953222288;653758.0276163819
617993.382534711;652305.5789158691
616436.9824642566;651028.2608813905
614850.6631166253;649257.1023292786
613485.4598380133;647837.5970113336
611958.5839508919;646132.1344589834
610499.4977541914;644869.9051932832
608915.6558232016;643559.3930340926
607301.4856113279;641701.3333600337
605796.1367458137;640285.7730783661
604325.8965410863;639164.5269982523
602900.5467707685;637229.4435898142
601444.8863136431;635685.0792636347
599907.2495918473;634337.0506639327
598615.2785021125;632761.3913878393
597276.645734953;631475.3427465307
595801.3098061514;629897.4390313484
594559.671241955;628718.366833113
593202.8798470169;627471.3727900799
591920.9238676693;625905.3535108502
590445.5075899526;624849.5545461637
589071.7050313918;623365.6936107704
587550.8850737906;622057.0443047502
586273.0887993404;620713.8144061842
585024.8265139459;619002.9961071316
