melhores;piores
142511.21164425224;201807.93597612952
137071.15478004343;159757.7782911128
133304.79353274958;152751.46747728766
127541.68117200345;147266.71928170323
123982.29186057005;142728.6734117387
119447.59663036292;138482.326979533
115410.9559654641;135186.9305558703
112371.20803273334;130326.2589088562
108899.11458855831;127611.28091503597
105753.71240397579;124332.9245834113
103112.88716109964;120443.86967012995
100474.94894566633;118351.76211954778
97233.46987011815;115707.0528588852
92992.71887736114;113829.5019459731
90853.88487291671;110251.07563866989
89852.97325495785;106605.20224056861
87864.31552710694;104048.07216518934
86362.64081846635;103148.60257257147
84775.7295775819;101477.2512002358
83161.73230763696;99728.64554702849
81456.47584260433;98477.57149891119
79902.77999045675;97286.20778826742
79067.12555443347;95364.35730401489
78177.72259343357;93763.7238057722
76302.08667391854;92599.93925901689
75580.55648549805;92088.95197722157
74575.49923855852;90515.57473741261
72794.86725970793;89524.99048553825
72263.5098378868;88373.4538491286
71547.56022107195;87147.94907630223
71077.6783276821;86303.27602886916
70330.58782844455;86424.91299211398
69668.25502270748;85538.59291822452
68824.62578981671;84268.7519090476
68296.02029959013;83694.49436149267
67499.66290879373;83211.2555692752
66760.61850327502;82496.92293250558
65837.20492454238;81589.83114517554
65326.657354839015;80908.90141325531
64403.380458528845;80161.41129108198
64115.38242100915;79455.28484977985
63576.62534266044;78695.24514194755
63212.385401020736;78149.92257566428
62875.91744639018;78753.90611277884
62623.78602940835;77401.29488268218
62105.778350458626;77765.86658093281
61852.88340813606;77629.98542995106
61367.09240733115;76820.79133092014
61238.30855640623;76748.66033437377
60789.11234256486;76540.73829307796
60389.92822400459;76335.19337239065
60249.750650987466;75016.10374029045
59965.966293409714;75078.60755278126
59624.261350768465;74870.14494592109
59333.72089859887;74726.15576666295
59168.389370762714;73737.82634686079
58896.86775939599;73521.4953697656
58624.10214216431;74277.77220520744
58471.99396704682;73950.32180094025
58171.354690864995;73708.16889428881
58090.526989157916;73406.64161333964
57879.62054073773;73261.3500996635
57641.37682200581;73068.47124147831
57476.57695349594;73062.55068808114
57254.16179127738;72929.16478655838
57121.94910663735;72546.06883658754
56813.92194140004;72337.725455911
56563.01350728537;72192.84869507629
56286.96663192934;72053.84938070588
55998.496860490966;71768.3940875879
55543.31238857705;71429.0471834538
55375.785153954595;71140.57741201541
55062.05042244773;70826.09173693653
54865.40101169434;70768.41405592527
54191.73174457264;70430.33471169093
53929.38941212921;70007.4815632188
53629.59528688601;69579.78467155511
53528.4454206084;69170.77090777199
53232.916056758084;68855.25131102526
52993.29045513684;68659.6415752409
52637.514644479954;68198.8282911576
52316.46569762919;67991.64258529719
52205.10493557284;67994.30972159618
51934.369805752445;67585.1138658215
51854.66625393858;67419.95211201525
51734.329289916466;67148.47914763732
51532.26943053445;67113.2168483652
51382.934405267995;67028.55148906866
51259.711949809775;66568.4216888236
51104.810124807205;66532.18053251019
50922.591913590695;66391.37373167563
50709.74587813792;66058.7422892997
50522.50620867933;65850.35803527189
50487.33051055747;65708.73576381036
50242.69930867198;65467.20085066189
50221.51737473113;65375.73142482488
50138.19192992615;65300.2457020018
50044.49963545895;65163.93714078748
49876.24406037131;64955.26382122771
49831.36459941928;64932.404422183216
49619.70521666187;64666.39504553966
49526.01292219468;64687.03196139563
49174.12427935685;64630.337255619925
49144.961242135345;64449.023495150504
49040.78002801185;64255.3027232898
48794.831420907605;64201.932218406044
48753.00664985928;64059.629903922316
48674.322478198344;64291.225296829674
48540.99961768781;63708.19575347525
48534.20831707257;63667.1532219617
48486.06204496058;63492.60889846895
48477.31386754885;63603.34176443897
48435.2206980199;100000.0
48430.95809382275;63441.94424464933
48394.93095148644;100000.0
48382.63962212404;63393.28667323075
48267.75250026502;100000.0
48264.058482094806;63343.830491079956
48161.89056242866;63438.569557298535
48159.69317343557;63332.91855951262
48152.77550587754;100000.0
48123.622882524614;63265.20722782594
48075.09562915174;100000.0
47952.994904735155;100000.0
47934.788496865694;63298.14328871032
47934.788496865694;63182.41660781403
47887.636973130924;63110.8625379682
47867.00599810847;100000.0
47797.69832923767;63032.089247323944
47797.69832923767;62813.02368561002
47762.60271690194;62980.344464587426
47696.564626536005;63000.63426811798
47688.575006847066;100000.0
47594.08539222299;62929.43088275424
47594.08539222299;62665.286447139
47496.60929542918;100000.0
47392.93910920121;62775.68120803851
47321.435006440035;100000.0
47277.654636767176;62695.14930446522
47277.654636767176;62558.258103447835
47202.378948685095;100000.0
47174.9249467604;100000.0
47119.76065479011;100000.0
47072.61438108226;62652.98770221262
47067.68883373486;100000.0
47011.49198563406;100000.0
46961.43199366827;100000.0
46329.45156793719;100000.0
46329.32057726244;62175.7112517025
46189.37558051593;62007.46423681648
46068.69350199475;61805.38929934584
45945.81830366676;100000.0
45907.38767111917;61472.88191266857
45840.59443832962;61376.94735034668
45811.49169833352;61143.03226436702
45805.75808656511;100000.0
45685.11091536884;61272.73136533277
45685.11091536884;100000.0
45638.48364082797;61180.5701835723
45638.48364082797;61118.85958513657
45611.54940292844;100000.0
45544.50112759855;61094.2093419147
45469.37546009845;100000.0
45425.59509042558;61030.531521831545
45367.74332330439;61000.53950781299
45367.74332330439;60912.5215638974
45350.195218919034;100000.0
45336.63120774238;100000.0
45323.962953631526;100000.0
45292.85083806951;100000.0
45255.49975229732;100000.0
45253.84889968246;100000.0
45238.8827462753;100000.0
45156.03772478916;100000.0
45154.11016080553;100000.0
45154.11016080553;100000.0
45154.11016080553;100000.0
44982.49127473152;100000.0
44982.49127473152;100000.0
44981.66345002749;60516.118051168865
44933.19863734097;60407.86713667748
44933.19863734097;100000.0
44932.28234440851;100000.0
44874.43171027091;100000.0
44874.43171027091;100000.0
44873.101562756136;60349.192220146884
44787.546412340875;100000.0
44787.546412340875;100000.0
44780.127601254935;60278.20626636243
44736.46076231749;60240.85037929566
44736.46076231749;100000.0
44732.26733608231;100000.0
44732.26733608231;100000.0
44732.26733608231;100000.0
44732.26733608231;100000.0
44732.26733608231;100000.0
44732.26733608231;100000.0
44707.718775202564;100000.0
44707.718775202564;100000.0
44601.45651132413;100000.0
