melhores;piores
617890.212255821;653040.3331788282
615239.3219908575;650797.0030901933
612985.9748236806;648075.4339202098
611893.8512933543;646284.3498675238
610343.0388245794;644898.8679386762
608840.967510102;642464.6191906856
607316.6372005932;640802.0708088144
605394.357864673;639685.5307447925
603254.3924611618;638251.0210852923
602046.0801465219;636108.6308423358
599698.3338025764;634752.9910414342
598908.5387181797;632642.3859469189
597213.9196994225;631956.9870426389
595326.1329366708;629476.4607802357
594028.5749893419;628271.6871104176
592383.4608644125;626735.26813846
591344.2354107947;625016.2030550045
589540.0430070903;623703.794236192
587993.3275703501;622164.4242552953
586105.3074715456;621114.6517965319
583298.0112723456;619832.5052671187
582115.1433933623;618300.7200371901
580415.9876055544;614859.7374584753
579233.4177965205;613393.0517212824
577675.5438161852;611738.1123012066
576448.1773819011;609970.8462101852
575046.0408274706;608436.2587792655
573241.1183681175;606728.3276902372
571358.1009889975;605754.7204846118
570267.1177889922;604859.0551408255
568554.0315764884;602581.9363814523
567242.1917685115;601510.4167312188
565334.2685917811;599467.8558083294
564154.4248310019;598009.163320343
562688.2442570425;596836.5028231101
561345.4919752192;595415.9381379024
560200.9688341699;594542.1963568886
558542.6098181785;593216.7424101443
555930.1085820176;592118.0008434748
554570.7846218602;589679.1301666035
553038.7365917475;587262.7728646909
550987.3684461243;586168.9962711466
549930.9356233784;584534.0467607495
548861.7028723977;582935.7112688742
548068.0553806988;580608.57995935
546800.7789838394;579793.8699929076
545363.2415175936;579597.7073529058
544355.5855182721;578313.622516681
543301.7350195509;576853.3737578467
541896.7619742062;576288.1791850355
