melhores;piores
140125.52460677628;201257.54929269367
130057.23118066935;196484.18109187926
126653.61980291393;194492.62382476786
120860.64965249116;194970.4864597517
116072.45792091751;197394.89063443933
111545.56344363815;195599.8391182116
109326.1113550874;194672.48569807564
106063.68641040064;196764.58126683306
103687.04839398389;196380.015936007
99582.58385848546;195947.9839390059
98305.30142687491;195989.96870858147
96338.66196112095;195129.43022364826
95029.80828097314;194653.73978971332
93126.19721357815;194730.9453858613
92169.7015656713;194439.83530727655
89880.50328258197;193244.54668283992
88227.48519071934;192889.5711428743
87629.27872940814;194062.40752837542
86151.49326127741;194685.26352871722
84971.75249717983;195153.17930135332
83939.54386778445;193622.95047283656
82337.77355553584;192968.7106151338
81152.6922340564;194377.59396350104
80213.52136497115;194721.61452546233
79527.10082265803;197832.46357833457
78583.1844635064;194571.8879636033
77604.17746449242;197971.43014165194
76811.20526094758;195654.32929274612
76199.871314163;193970.4285800496
75346.40832603505;195654.0051318458
74708.41262070178;192014.69739402723
73144.65224024016;194429.27721595502
72883.80085677831;196338.8475044921
72115.24940080063;195910.8260392184
71508.90842223438;193886.4415368882
71165.58945547964;193484.43302765084
70781.21103463623;192666.579584049
70034.53436394011;196615.07606805646
69368.15587131525;192779.31957672772
68921.76223135754;195176.2036183432
68355.9370889907;193788.33878273625
67708.86880458187;195405.1279670253
67061.22780650013;194313.61363089186
66625.54271132035;194518.1768494647
66153.20251816057;193018.37041238905
65926.4324847006;193391.53295477718
65603.71402886158;194292.80496703106
65387.38958636146;193119.48259222048
64850.58806562121;193065.949847941
64340.215465531204;194727.52198807301
64057.40756718628;194347.73152199184
63871.52643049676;195546.5353312584
63558.2544006183;193345.65367935257
63008.25368815276;192561.85456857795
62563.585313369425;191244.66073954199
62368.25904351985;193998.1786570626
62041.71958875827;192582.36777939808
61731.195750758074;193990.39237198178
61494.34412028431;192997.07054855704
61123.00568749141;193204.07179941653
60811.717706694035;195770.2074303573
60512.86083802204;194467.1695602648
60418.43835403714;195087.0726337361
60193.18903703621;194646.40315896244
59793.50463775052;193274.96155040694
59648.13587097304;196076.8690461226
59248.40539301232;197002.56059848994
58898.16578329979;192625.8910653506
58877.10173674491;195374.60824011939
58734.013221419315;195729.9423546057
58539.72119606016;196516.8063133803
58335.03595947387;197677.60500110761
58024.57442240941;194988.83917594314
57723.88748200513;199211.2006896265
57334.98134278624;193038.10971504232
57292.9506856918;197030.38291820546
57064.34281215916;197626.88019052387
56968.805626658956;194535.38852767585
56694.37595980985;194805.87575701956
56533.46245458125;196307.52142399814
56198.50182464038;194282.45669316253
56074.25260330449;194140.99046916814
55846.71732026674;194186.27972864907
55382.448342362;193229.54568558597
55272.06532300962;195303.31662019758
54972.29864399007;196576.9776900883
54777.240598976634;195328.44879440276
54670.93971950117;193153.16658786853
54614.14511811563;192790.2791204396
54066.122433773104;194882.05844598712
53993.42843662032;195430.82690000092
53753.77338442847;192924.9277340938
53667.32657033217;195012.60981104305
53415.90718918949;193032.6585388645
53286.15936885351;195393.23705768498
53083.2137245219;196938.52784998002
53043.99589441194;196102.71968000248
52903.559121933984;195351.464616259
52769.152563785625;194056.96878523732
52689.88046289581;194963.1173503563
52565.13535426323;194851.9161902747
52481.658179736325;194690.80354850492
52306.62616577152;193187.6457264958
52148.97347565311;194000.75885358866
52148.97347565311;194955.0243535977
52060.283914929605;194362.09302772992
51989.439298267615;192270.67928986467
51800.76701843416;194402.45659030875
51701.96074442689;195527.2301792719
51701.96074442689;194140.04968524934
51352.55430140857;192743.44935297873
51108.69664492339;192794.8146548948
50976.95637283057;196105.4392997668
50854.32815233806;197181.90727030055
50814.104488070436;191979.28080573765
50757.11122727953;194099.68351830536
50680.96113698157;194191.34935744465
50599.41195088734;194286.9728425935
50591.07005901019;193047.5694670187
50551.99238550902;192540.11691376372
50340.421544252706;195310.39144572854
50136.24146585644;196690.12923216115
50098.8071055722;192315.67000943742
49998.86917614226;196515.65213037757
49924.696866397324;195323.61187150556
49880.83302436835;195664.14183353508
49807.58392290598;191734.7542525064
49784.486985120246;193027.73108910758
49550.33377338976;191584.05894362545
