melhores;piores
9962.052159305356;34455.249244064136
9962.052159305356;34013.72382303523
9927.069001225133;34468.621951291636
9924.625719660708;33961.41473423175
9920.930792438909;34190.51752555375
9911.488683027323;34315.58040093765
9907.668260464858;34063.31276256901
9891.03379561839;33847.160855699694
9881.860329915924;33899.08927932112
9858.997298555008;34267.77783101621
9826.867504436583;33980.83532090885
9826.254840186795;33762.00272043924
9824.380142969901;34005.67329011653
9824.380142969901;34368.113334403824
9822.005494533254;33902.208443049276
9822.005494533254;34371.58128187895
9819.675478045467;34195.831298106445
9812.047531368215;33971.01361141194
9812.047531368215;34099.325387121076
9811.401955605246;33854.67631150596
9806.948406858;33948.47118654611
9799.046764718294;34128.70035758528
9797.43329586321;34254.40818682893
9791.316199970204;34192.71912174368
9791.316199970204;34011.469800699866
9775.862436227106;34636.2281593484
9775.349087209903;33984.31283659421
9768.279048245535;34357.28020282433
9768.279048245535;33957.39389617661
9768.279048245535;34340.56284680172
9751.524675383047;33833.119415092515
9751.423023266389;34107.49573673149
9742.521587172461;34203.11661896004
9742.521587172461;34034.695217554145
9742.521587172461;34329.72389775656
9737.3272755785;33967.18907395523
9725.783206904769;33891.41332491879
9725.783206904769;33706.791353716995
9725.783206904769;34394.81933136905
9725.783206904769;34094.60814101851
9722.469325483824;34214.07226728786
9708.115904657088;34061.2650931168
9708.115904657088;34150.08534666492
9690.84994420721;34172.32438938782
9683.119062040252;33841.123953201924
9683.119062040252;34252.560351627864
9683.119062040252;34179.05817958165
9682.101735388138;34185.6681220795
9682.101735388138;34105.775146695596
9682.101735388138;34159.298720053455
9676.895207225203;34161.35502253574
9676.895207225203;34222.94745453882
9676.895207225203;33959.8863582154
9676.895207225203;34290.66940741554
9676.895207225203;33973.693928298744
9675.89759269496;34260.17378207703
9675.89759269496;34144.77487241539
9667.534278437957;34209.41624879299
9663.233406037616;34286.48130016334
9662.989170592682;34030.30631001832
9662.989170592682;34398.67030930436
9662.989170592682;34298.384413391104
9662.989170592682;34257.603672380676
9662.989170592682;34047.8304183384
9662.989170592682;34060.081510681426
9662.876033186747;34147.338680035245
9662.876033186747;33873.23810197847
9662.876033186747;34078.02797181956
9661.65739953559;33999.7969558231
9661.65739953559;34279.447134482594
9661.65739953559;34581.916741163375
9661.65739953559;34237.52728390093
9660.194125582584;34528.76493500853
9660.194125582584;34071.49741612242
9654.669848622254;34051.38818470431
9654.669848622254;34240.63678900009
9654.669848622254;33873.85748083156
9654.660582116441;33941.18769620965
9654.660582116441;34268.60880360384
9654.168853277974;34818.47824102749
9654.168853277974;34115.847086640315
9623.081354820906;34188.18770662541
9623.081354820906;33945.64032173166
9603.545798166428;34095.62545398386
9603.545798166428;34100.57133547471
9603.545798166428;34408.24343887339
9599.634477736583;34152.07006439155
9599.634477736583;34393.36311773375
9587.473112968695;34154.51520534676
9587.473112968695;33937.65070827682
9587.473112968695;34156.10176937289
9587.473112968695;34398.83221032662
9574.471167203006;34077.793661384145
9574.471167203006;33866.57140568958
9574.471167203006;34541.766813534734
9574.471167203006;34525.3760933115
9574.471167203006;34269.71452289698
9567.937556314215;34043.95402757172
9567.937556314215;34187.790175981194
9567.937556314215;34128.1871809547
9567.937556314215;34048.9153591348
9567.937556314215;34489.84527586806
9564.026235884372;34201.05918959902
9564.026235884372;33779.56456103151
9564.026235884372;34377.46134615715
9564.026235884372;34037.7510905766
9564.026235884372;34140.704122606156
9564.026235884372;34232.13926880802
9564.026235884372;33982.63497265475
9564.026235884372;34167.83487108596
9564.026235884372;34238.103543335026
9564.026235884372;34104.84203981633
9564.026235884372;34039.4367876273
9564.026235884372;33941.60054550715
9563.02862135413;34147.725253722965
9563.02862135413;34097.8783717887
9562.828747749116;34210.57996530529
9562.828747749116;33832.797097554445
9562.828747749116;33859.87490479535
9562.828747749116;34236.84606435162
9562.828747749116;34116.41440235388
